village_id,panchayat_id,name,name_ml,lat,lon,osm_id
VIL_0854,KL_PANCH_0854,Mayyanad,മയ്യനാട് ഗ്രാമ പഞ്ചായത്ത്,8.85426,76.6482,relation/11484292
VIL_0855,KL_PANCH_0855,Paravoor,പരവൂർ,8.81822,76.6719,relation/11484297
VIL_0856,KL_PANCH_0856,Poothakkulamh,പൂതക്കുളം ഗ്രാമപഞ്ചായത്ത്,8.80787,76.69564,relation/11484298
VIL_0857,KL_PANCH_0857,Chirakkarah,ചിറക്കര ഗ്രാമപഞ്ചായത്ത്,8.83258,76.71602,relation/11484303
VIL_0858,KL_PANCH_0858,Chathanoor Grampanchayat,ചാത്തന്നൂർ ഗ്രാമപഞ്ചായത്ത്,8.85908,76.71453,relation/11484334
VIL_0859,KL_PANCH_0859,Kalluvaathukkalh,കല്ലുവാതുക്കൽ ഗ്രാമപഞ്ചായത്ത്,8.83454,76.75168,relation/11484340
VIL_0860,KL_PANCH_0860,Kulakkadah,കുളക്കട ഗ്രാമപഞ്ചായത്ത്,9.05488,76.74059,relation/11486151
VIL_0861,KL_PANCH_0861,Mylomh,മൈലം ഗ്രാമപഞ്ചായത്ത്,9.03513,76.775,relation/11486839
VIL_0862,KL_PANCH_0862,Neduvathoor,നെടുവത്തൂര്‍ ഗ്രാമ പഞ്ചായത്ത്,9.00827,76.73371,relation/11486841
VIL_0863,KL_PANCH_0863,Pavithreswaramh,പവിത്രേശ്വരം ഗ്രാമപഞ്ചായത്ത്,9.02955,76.69996,relation/11486854
VIL_0864,KL_PANCH_0864,Ezhukoneh,എഴുകോൺ ഗ്രാമപഞ്ചായത്ത്,8.98409,76.71538,relation/11486857
VIL_0865,KL_PANCH_0865,Kottarakara,കൊട്ടാരക്കര,8.99067,76.77328,relation/11486862
VIL_0866,KL_PANCH_0866,Melilah,മേലില ഗ്രാമപഞ്ചായത്ത്,9.00587,76.82683,relation/11486866
VIL_0867,KL_PANCH_0867,Vettikavalah,വെട്ടിക്കവല ഗ്രാമപഞ്ചായത്ത്,8.98409,76.83631,relation/11486868
VIL_0868,KL_PANCH_0868,Ummannoorh,ഉമ്മന്നൂർ ഗ്രാമപഞ്ചായത്ത്,8.95085,76.81172,relation/11486870
VIL_0869,KL_PANCH_0869,Kareeprah,കരീപ്ര ഗ്രാമപഞ്ചായത്ത്,8.9486,76.72444,relation/11486871
VIL_0870,KL_PANCH_0870,Veliyamh,വെളിയം ഗ്രാമപഞ്ചായത്ത്,8.93653,76.76952,relation/11486872
VIL_0871,KL_PANCH_0871,Elamadu,എലമാട് ഗ്രാമപഞ്ചായത്ത്,8.90024,76.81696,relation/11486877
VIL_0872,KL_PANCH_0872,Pooyappallyh,പൂയപ്പള്ളി ഗ്രാമ പഞ്ചായത്ത്,8.89312,76.75716,relation/11486893
VIL_0873,KL_PANCH_0873,Velinalloor,വെളിനല്ലൂര്‍ ഗ്രാമ പഞ്ചായത്ത്,8.87906,76.79614,relation/11486896
VIL_0874,KL_PANCH_0874,Chadayamangalamh,ചടയമംഗലം ഗ്രാമപഞ്ചായത്ത്,8.85994,76.85817,relation/11486907
VIL_0875,KL_PANCH_0875,Nilamel,നിലമേൽ ഗ്രാമപഞ്ചായത്ത്,8.83017,76.86997,relation/11486911
VIL_0876,KL_PANCH_0876,Ittiva,ഇട്ടിവ,8.87549,76.91704,relation/11486913
VIL_0877,KL_PANCH_0877,Kadakkalh,കടയ്ക്കൽ ഗ്രാമപഞ്ചായത്ത്,8.83555,76.91733,relation/11486917
VIL_0878,KL_PANCH_0878,Kummilh,കുമ്മിൾ ഗ്രാമപഞ്ചായത്ത്,8.79733,76.92467,relation/11486919
VIL_0879,KL_PANCH_0879,Chitharah,ചിതറ ഗ്രാമപഞ്ചായത്ത്,8.80477,76.98317,relation/11486920
VIL_0880,KL_PANCH_0880,Pattazhih,പട്ടാഴി ഗ്രാമപഞ്ചായത്ത്,9.07417,76.81091,relation/11487791
VIL_0881,KL_PANCH_0881,Talavoor,തലവൂർ ഗ്രാമപഞ്ചായത്ത്,9.05482,76.85251,relation/11487809
VIL_0882,KL_PANCH_0882,Vilakkudy,വിളക്കുടി ഗ്രാമ പഞ്ചായത്ത്,9.02979,76.88155,relation/11487814
VIL_0883,KL_PANCH_0883,Pathanapuramh,പത്തനാപുരം ഗ്രാമപഞ്ചായത്ത്,9.09509,76.87775,relation/11487821
VIL_0884,KL_PANCH_0884,Piravanthur,പിറവന്തൂർ ഗ്രാമപഞ്ചായത്ത്,9.08633,76.94006,relation/11487823
VIL_0885,KL_PANCH_0885,Punalur,പുനലൂർ,9.01223,76.93109,relation/11487840
VIL_0886,KL_PANCH_0886,Karavaloorh,കരവാളൂർ ഗ്രാമപഞ്ചായത്ത്,8.98234,76.91834,relation/11487841
VIL_0887,KL_PANCH_0887,Edamulakkalh,ഇടമുളയ്ക്കൽ ഗ്രാമപഞ്ചായത്ത്,8.92631,76.87035,relation/11487842
VIL_0888,KL_PANCH_0888,Anchal,അഞ്ചൽ,8.94845,76.91347,relation/11487847
VIL_0889,KL_PANCH_0889,Yeroorh,ഏരൂർ ഗ്രാമപഞ്ചായത്ത്,8.94568,76.95805,relation/11487870
VIL_0890,KL_PANCH_0890,Alayaman,അലയമൺ,8.89514,76.96041,relation/11487879
VIL_0891,KL_PANCH_0891,Kulathupuzhah,കുളത്തുപ്പുഴ ഗ്രാമപഞ്ചായത്ത്,8.92416,77.07838,relation/11487890
VIL_0892,KL_PANCH_0892,Thenmalah,തെന്മല ഗ്രാമപഞ്ചായത്ത്,9.0344,77.03577,relation/11487895
VIL_0893,KL_PANCH_0893,Aryankavu,ആര്യങ്കാവ്,9.04058,77.11858,relation/11487896
VIL_0894,KL_PANCH_0894,Poruvazhih,പോരുവഴി ഗ്രാമപഞ്ചായത്ത്,9.0895,76.65438,relation/11487984
VIL_0895,KL_PANCH_0895,Pattazhi Vadakkekarah,പട്ടാഴി വടക്കേക്കര ഗ്രാമപഞ്ചായത്ത്,9.09032,76.81424,relation/11488047
VIL_0896,KL_PANCH_0896,Kunnathoor,കുന്നത്തൂർ ഗ്രാമപഞ്ചായത്ത്,9.06652,76.68754,relation/11488057
VIL_0897,KL_PANCH_0897,Pallikkal (Thiruvananthapuram),പള്ളിയ്ക്കൽ (തിരുവനന്തപുരം),8.83608,76.80048,relation/11490199
VIL_0898,KL_PANCH_0898,Madavoor Grampanchayat,മടവൂർ ഗ്രാമപഞ്ചായത്ത് (തിരുവനന്തപുരം),8.81427,76.81809,relation/11490222
VIL_0899,KL_PANCH_0899,Navaikulamh,നാവായിക്കുളം ഗ്രാമപഞ്ചായത്ത്,8.78806,76.78848,relation/11490240
VIL_0900,KL_PANCH_0900,Karavaramh,കരവാരം ഗ്രാമപഞ്ചായത്ത്,8.74134,76.82221,relation/11490246
VIL_0901,KL_PANCH_0901,Chemmaruthyh,ചെമ്മരുതി ഗ്രാമപഞ്ചായത്ത്,8.76074,76.7495,relation/11490258
VIL_0902,KL_PANCH_0902,Elakamon,ഇലകമൺ,8.77912,76.71871,relation/11490260
VIL_0903,KL_PANCH_0903,Edava,ഇടവ,8.76548,76.69217,relation/11490263
VIL_0904,KL_PANCH_0904,Varkala,വർക്കല,8.74445,76.71459,relation/11490272
VIL_0905,KL_PANCH_0905,Vettoorh,വെട്ടൂർ ഗ്രാമപഞ്ചായത്ത്,8.71592,76.73446,relation/11490278
VIL_0906,KL_PANCH_0906,Cherunniyoor Grampanchayat,ചെറുന്നിയൂർ ഗ്രാമപഞ്ചായത്ത്,8.7214,76.75377,relation/11490282
VIL_0907,KL_PANCH_0907,Ottoor Grampachayat,ഒറ്റൂർ ഗ്രാമപഞ്ചായത്ത്,8.73874,76.77498,relation/11490286
VIL_0908,KL_PANCH_0908,Manampoor,മണമ്പൂർ ഗ്രാമപഞ്ചായത്ത്,8.72107,76.77601,relation/11490288
VIL_0909,KL_PANCH_0909,Kilimanoorh,കിളിമാനൂർ ഗ്രാമപഞ്ചായത്ത്,8.77625,76.86154,relation/11490437
VIL_0910,KL_PANCH_0910,Pazhayakunnummelh,പഴയകുന്നുമ്മേൽ ഗ്രാമപഞ്ചായത്ത്,8.78534,76.89322,relation/11490444
VIL_0911,KL_PANCH_0911,Pulimathh,പുളിമാത്ത് ഗ്രാമപഞ്ചായത്ത്,8.74187,76.89022,relation/11490447
VIL_0912,KL_PANCH_0912,Nagaroor Grampanchayat,നഗരൂർ ഗ്രാമപഞ്ചായത്ത്,8.75356,76.84092,relation/11490457
VIL_0913,KL_PANCH_0913,Mudakkalh,മുദാക്കൽ ഗ്രാമപഞ്ചായത്ത്,8.69169,76.86044,relation/11490461
VIL_0914,KL_PANCH_0914,Attingal,ആറ്റിങ്ങൽ,8.69662,76.81824,relation/11490465
VIL_0915,KL_PANCH_0915,Kizhuvilam,കീഴുവിലം ഗ്രാമപഞ്ചായത്ത്,8.66927,76.80757,relation/11490488
VIL_0916,KL_PANCH_0916,Vakkomh,വക്കം ഗ്രാമ പഞ്ചായത്ത്,8.68992,76.76038,relation/11490492
VIL_0917,KL_PANCH_0917,Chirayinkeezhuh,ചിറയിൻകീഴ് ഗ്രാമപഞ്ചായത്ത്,8.65539,76.78467,relation/11490499
VIL_0918,KL_PANCH_0918,Azhoor,അഴൂർ,8.63733,76.8114,relation/11490508
VIL_0919,KL_PANCH_0919,Kadakkavoorh,കടയ്ക്കാവൂർ ഗ്രാമപഞ്ചായത്ത്,8.68728,76.78409,relation/11490521
VIL_0920,KL_PANCH_0920,Anjuthengu,അഞ്ചുതെങ്ങ്,8.68733,76.75004,relation/11490802
VIL_0921,KL_PANCH_0921,Mangalapuramh,മംഗലപുരം ഗ്രാമപഞ്ചായത്ത്,8.63636,76.8419,relation/11490835
VIL_0922,KL_PANCH_0922,Pothencodeh,പോത്തൻകോട് ഗ്രാമപഞ്ചായത്ത്,8.62934,76.88129,relation/11490841
VIL_0923,KL_PANCH_0923,Andoorkonam,അണ്ടൂർക്കോണം,8.60784,76.85632,relation/11490871
VIL_0924,KL_PANCH_0924,Kadinamkulam,കഠിനംകുളം,8.5838,76.83824,relation/11490878
VIL_0925,KL_PANCH_0925,Pangodeh,പാങ്ങോട് ഗ്രാമപഞ്ചായത്ത്,8.75077,76.9881,relation/11490932
VIL_0926,KL_PANCH_0926,Peringamalah,പെരിങ്ങമ്മല ഗ്രാമപഞ്ചായത്ത്,8.73337,77.07595,relation/11490938
VIL_0927,KL_PANCH_0927,Vithurah,വിതുര ഗ്രാമപഞ്ചായത്ത്,8.67915,77.09534,relation/11490940
VIL_0928,KL_PANCH_0928,Aryanad,ആര്യനാട്,8.60388,77.10671,relation/11490943
VIL_0929,KL_PANCH_0929,Vellanad,വെള്ളനാട്,8.56643,77.0509,relation/11490955
VIL_0930,KL_PANCH_0930,Uzhamalakkal,ഉഴമലയ്ക്കൽ,8.60993,77.05961,relation/11490956
VIL_0931,KL_PANCH_0931,Tholicodeh,തൊളിക്കോട് ഗ്രാമപഞ്ചായത്ത്,8.64403,77.06271,relation/11490961
VIL_0932,KL_PANCH_0932,Nanniyodeh,നന്ദിയോട് ഗ്രാമപഞ്ചായത്ത്,8.70678,77.02217,relation/11490966
VIL_0933,KL_PANCH_0933,Vamanapuramh,വാമനപുരം ഗ്രാമപഞ്ചായത്ത്,8.71901,76.92117,relation/11490983
VIL_0934,KL_PANCH_0934,Nellanadh,നെല്ലനാട് ഗ്രാമപഞ്ചായത്ത്,8.69558,76.90474,relation/11490991
VIL_0935,KL_PANCH_0935,Pullamparah,പുല്ലമ്പാറ ഗ്രാമപഞ്ചായത്ത്,8.69074,76.94965,relation/11490994
VIL_0936,KL_PANCH_0936,Manickalh,മാണിക്കൽ ഗ്രാമപഞ്ചായത്ത്,8.65504,76.91362,relation/11490996
VIL_0937,KL_PANCH_0937,Vembayam,വെമ്പായം ഗ്രാമപഞ്ചായത്ത്,8.62458,76.94149,relation/11491006
VIL_0938,KL_PANCH_0938,Panavoor,പനവൂർ ഗ്രാമപഞ്ചായത്ത്,8.67466,76.99389,relation/11491011
VIL_0939,KL_PANCH_0939,Anad,ആനാട്,8.6418,77.00449,relation/11491017
VIL_0940,KL_PANCH_0940,Nedumangad,നെടുമങ്ങാട്,8.61349,77.00022,relation/11491027
VIL_0941,KL_PANCH_0941,Karakulamh,കരകുളം ഗ്രാമപഞ്ചായത്ത്,8.57718,76.96822,relation/11491030
VIL_0942,KL_PANCH_0942,Aruvikkara,അരുവിക്കര,8.56909,77.01625,relation/11491031
VIL_0943,KL_PANCH_0943,Kuttichal Grampanchayat,കുറ്റിച്ചല്‍ ഗ്രാമപഞ്ചായത്ത്,8.57748,77.16882,relation/11492277
VIL_0944,KL_PANCH_0944,Kallikkaduh,കള്ളിക്കാട് ഗ്രാമപഞ്ചായത്ത്,8.53782,77.17671,relation/11492287
VIL_0945,KL_PANCH_0945,Amboori,അമ്പൂരി,8.51083,77.18022,relation/11492290
VIL_0946,KL_PANCH_0946,Ottasekaramangalamh,ഒറ്റശേഖരമംഗലം ഗ്രാമപഞ്ചായത്ത്,8.49497,77.14167,relation/11492292
VIL_0947,KL_PANCH_0947,Vellaradah,വെള്ളറട ഗ്രാമപഞ്ചായത്ത്,8.45238,77.18182,relation/11492294
VIL_0948,KL_PANCH_0948,Aryancode,ആര്യങ്കോട്,8.47063,77.12975,relation/11492299
VIL_0949,KL_PANCH_0949,Kattakadah,കാട്ടാക്കട ഗ്രാമപഞ്ചായത്ത്,8.49418,77.09083,relation/11492592
VIL_0950,KL_PANCH_0950,Poovachalh,പൂവച്ചൽ ഗ്രാമപഞ്ചായത്ത്,8.53195,77.0897,relation/11492595
VIL_0951,KL_PANCH_0951,Vilappil,വിളപ്പിൽ ഗ്രാമപഞ്ചായത്ത്,8.52311,77.03186,relation/11492598
VIL_0952,KL_PANCH_0952,Vilavoorkkal,വിളവൂർക്കൽ ഗ്രാമപഞ്ചായത്ത്,8.49676,77.01505,relation/11492600
VIL_0953,KL_PANCH_0953,Maranalloor,മാറനെല്ലൂർ ഗ്രാമപഞ്ചായത്ത്,8.46825,77.07504,relation/11492604
VIL_0954,KL_PANCH_0954,Malayinkeezhu Grampanchayat,മലയിൻകീഴ് ഗ്രാമപഞ്ചായത്ത്,8.48545,77.0376,relation/11492632
VIL_0955,KL_PANCH_0955,Pallichal,പള്ളിച്ചൽ ഗ്രാമപഞ്ചായത്ത്,8.4471,77.0281,relation/11492669
VIL_0956,KL_PANCH_0956,Kalliyoorh,കല്ലിയൂർ ഗ്രാമപഞ്ചായത്ത്,8.43408,76.99789,relation/11492671
VIL_0957,KL_PANCH_0957,Venganoor,വെങ്ങാനൂർ ഗ്രാമപഞ്ചായത്ത്,8.40329,77.00199,relation/11492679
VIL_0958,KL_PANCH_0958,Kottukal,കോട്ടുക്കൽ ഗ്രാമപഞ്ചായത്ത്,8.37456,77.02827,relation/11492682
VIL_0959,KL_PANCH_0959,Balaramapuramh,ബാലരാമപുരം ഗ്രാമപഞ്ചായത്ത്,8.42322,77.04817,relation/11492686
VIL_0960,KL_PANCH_0960,Neyyattinkara,നെയ്യാറ്റിൻകര,8.4123,77.08587,relation/11492688
VIL_0961,KL_PANCH_0961,"Athiyannur, Thiruvananthapuram",അതിയന്നൂർ ഗ്രാമപഞ്ചായത്ത്,8.39582,77.06226,relation/11492690
VIL_0962,KL_PANCH_0962,Kanjiramkulamh,കാഞ്ഞിരംകുളം ഗ്രാമപഞ്ചായത്ത്,8.35491,77.04804,relation/11492698
VIL_0963,KL_PANCH_0963,Thirupuramh,തിരുപുറം ഗ്രാമപഞ്ചായത്ത്,8.36079,77.07393,relation/11492702
VIL_0964,KL_PANCH_0964,Poovar Grampanchayat,പൂവാർ ഗ്രാമപഞ്ചായത്ത്,8.33395,77.0753,relation/11492725
VIL_0965,KL_PANCH_0965,Karumkulamh,കരുംകുളം ഗ്രാമപഞ്ചായത്ത്,8.33737,77.04726,relation/11492741
VIL_0966,KL_PANCH_0966,Kulathoor Grampanchayat,കുളത്തൂർ ഗ്രാമപഞ്ചായത്ത്,8.32729,77.09351,relation/11492756
VIL_0967,KL_PANCH_0967,Karodeh,കാരോട് ഗ്രാമപഞ്ചായത്ത്,8.3275,77.11746,relation/11492766
VIL_0968,KL_PANCH_0968,Parassalah,പാറശാല,8.36057,77.14692,relation/11492768
VIL_0969,KL_PANCH_0969,Chenkal,ചെങ്കൽ ഗ്രാമപഞ്ചായത്ത്,8.36284,77.10889,relation/11492781
VIL_0970,KL_PANCH_0970,Kollayilh,കൊല്ലയിൽ ഗ്രാമപഞ്ചായത്ത്,8.39665,77.12993,relation/11492790
VIL_0971,KL_PANCH_0971,Kunnathukal,കുന്നത്തുകാൽ ഗ്രാമപഞ്ചായത്ത്,8.42426,77.15403,relation/11492791
VIL_0972,KL_PANCH_0972,Perumkadavilah,പെരുങ്കടവിള ഗ്രാമപഞ്ചായത്ത്,8.42655,77.12161,relation/11492796
VIL_0973,KL_PANCH_0973,Niranamh,നിരണം ഗ്രാമപഞ്ചായത്ത്,9.34294,76.50855,relation/11495393
VIL_0974,KL_PANCH_0974,Kadaprah,കടപ്ര ഗ്രാമപഞ്ചായത്ത്,9.34249,76.52542,relation/11495403
VIL_0975,KL_PANCH_0975,Nedumpramh,നെടുമ്പ്രം ഗ്രാമപഞ്ചായത്ത്,9.36956,76.54006,relation/11495407
VIL_0976,KL_PANCH_0976,Peringarah,പെരിങ്ങര ഗ്രാമപഞ്ചായത്ത്,9.39746,76.54206,relation/11495412
VIL_0977,KL_PANCH_0977,Thiruvalla,തിരുവല്ല,9.38485,76.57262,relation/11495415
VIL_0978,KL_PANCH_0978,Kuttoorh,കുറ്റൂർ ഗ്രാമപഞ്ചായത്ത്,9.36111,76.58914,relation/11495420
VIL_0979,KL_PANCH_0979,Eraviperoor,ഇരവിപേരൂർ,9.36745,76.62132,relation/11495422
VIL_0980,KL_PANCH_0980,Kaviyoorh,കവിയൂർ ഗ്രാമപഞ്ചായത്ത്,9.40498,76.61379,relation/11495428
VIL_0981,KL_PANCH_0981,Kunnanthanamh,കുന്നന്താനം ഗ്രാമപഞ്ചായത്ത്,9.4436,76.61106,relation/11495433
VIL_0982,KL_PANCH_0982,Kalloopparah,കല്ലൂപ്പാറ ഗ്രാമപഞ്ചായത്ത്,9.41412,76.64611,relation/11495441
VIL_0983,KL_PANCH_0983,Anikkadu,ആനിക്കാട്,9.46402,76.67817,relation/11496501
VIL_0984,KL_PANCH_0984,Mallappallyh,മല്ലപ്പള്ളി ഗ്രാമപഞ്ചായത്ത്,9.44288,76.66034,relation/11496505
VIL_0985,KL_PANCH_0985,Puramattamh,പുറമറ്റം ഗ്രാമപഞ്ചായത്ത്,9.39931,76.66357,relation/11496512
VIL_0986,KL_PANCH_0986,Ezhumattoorh,എഴുമറ്റൂർ ഗ്രാമപഞ്ചായത്ത്,9.41616,76.70593,relation/11496521
VIL_0987,KL_PANCH_0987,Kottangalh,കോട്ടാങ്ങൽ ഗ്രാമപഞ്ചായത്ത്,9.44849,76.72312,relation/11496530
VIL_0988,KL_PANCH_0988,Kottanadh,കൊറ്റനാട് ഗ്രാമപഞ്ചായത്ത്,9.42115,76.74912,relation/11496535
VIL_0989,KL_PANCH_0989,Koipramh,കോയിപ്രം ഗ്രാമപഞ്ചായത്ത്,9.35655,76.66243,relation/11496537
VIL_0990,KL_PANCH_0990,Thottappuzhasseryh,തോട്ടപ്പുഴശ്ശേരി ഗ്രാമപഞ്ചായത്ത്,9.35377,76.69564,relation/11496539
VIL_0991,KL_PANCH_0991,Ayiroor,അയിരൂർ,9.37286,76.73607,relation/11496549
VIL_0992,KL_PANCH_0992,Cherukoleh,ചെറുകോൽ ഗ്രാമപഞ്ചായത്ത്,9.34044,76.76118,relation/11496553
VIL_0993,KL_PANCH_0993,Rannih,റാന്നി ഗ്രാമപഞ്ചായത്ത്,9.34813,76.79484,relation/11496566
VIL_0994,KL_PANCH_0994,Ranni Angadih,റാന്നി അങ്ങാടി ഗ്രാമ പഞ്ചായത്ത്,9.4001,76.77253,relation/11496569
VIL_0995,KL_PANCH_0995,Ranni Pazhavangadih,റാന്നി പഴവങ്ങാടി ഗ്രാമ പഞ്ചായത്ത്,9.40646,76.80385,relation/11496576
VIL_0996,KL_PANCH_0996,Naranammuzhih,നാറാണംമൂഴി ഗ്രാമപഞ്ചായത്ത്,9.40077,76.84271,relation/11496586
VIL_0997,KL_PANCH_0997,Vechoochirah,വെച്ചൂച്ചിറ ഗ്രാമപഞ്ചായത്ത് ഓഫീസ്,9.43068,76.85546,relation/11496603
VIL_0998,KL_PANCH_0998,Chittarh,ചിറ്റാര്‍ ഗ്രാമ പഞ്ചായത്ത്,9.31512,76.92349,relation/11498957
VIL_0999,KL_PANCH_0999,Ranni Perunadu,റാന്നി പെരുനാട് ഗ്രാമ പഞ്ചായത്ത്,9.39338,76.92389,relation/11498969
VIL_1000,KL_PANCH_1000,Vadasserikkarah,വടശ്ശേരിക്കര ഗ്രാമപഞ്ചായത്ത്,9.34013,76.83759,relation/11498970
VIL_1001,KL_PANCH_1001,Mylaprah,മൈലപ്ര ഗ്രാമപഞ്ചായത്ത്,9.3125,76.79686,relation/11498980
VIL_1002,KL_PANCH_1002,Malayalapuzhah,മലയാലപ്പുഴ ഗ്രാമപഞ്ചായത്ത്,9.28675,76.84403,relation/11498983
VIL_1003,KL_PANCH_1003,Seethathodu,സീതത്തോട്,9.31622,77.12131,relation/11498988
VIL_1004,KL_PANCH_1004,Aruvappulam,അരുവാപ്പുലം,9.16153,77.0516,relation/11499019
VIL_1005,KL_PANCH_1005,Thannithoduh,തണ്ണിത്തോട് ഗ്രാമപഞ്ചായത്ത്,9.26444,76.94439,relation/11499022
VIL_1006,KL_PANCH_1006,Kalanjoorh,കലഞ്ഞൂർ ഗ്രാമപഞ്ചായത്ത്,9.13567,76.88352,relation/11499023
VIL_1007,KL_PANCH_1007,Pramadamh,പ്രമാടം ഗ്രാമപഞ്ചായത്ത്,9.22913,76.81428,relation/11499043
VIL_1008,KL_PANCH_1008,Konnih,കോന്നി ഗ്രാമപഞ്ചായത്ത്,9.23221,76.86002,relation/11499050
VIL_1009,KL_PANCH_1009,Vallikkoduh,വള്ളിക്കോട് ഗ്രാമപഞ്ചായത്ത്,9.22809,76.76809,relation/11499053
VIL_1010,KL_PANCH_1010,Omalloorh,ഓമല്ലൂർ ഗ്രാമപഞ്ചായത്ത്,9.2444,76.76445,relation/11499055
VIL_1011,KL_PANCH_1011,Pathanamthitta,പത്തനംതിട്ട,9.26505,76.79845,relation/11499059
VIL_1012,KL_PANCH_1012,Naranganamh,നാരങ്ങാനം ഗ്രാമപഞ്ചായത്ത്,9.31436,76.7538,relation/11499062
VIL_1013,KL_PANCH_1013,Elanthoor,ഇലന്തൂർ,9.28776,76.73953,relation/11499063
VIL_1014,KL_PANCH_1014,Chenneerkarah,ചെന്നീർക്കര ഗ്രാമപഞ്ചായത്ത്,9.25451,76.73271,relation/11499070
VIL_1015,KL_PANCH_1015,Kulanadah,കുളനട ഗ്രാമപഞ്ചായത്ത്,9.25087,76.68087,relation/11499114
VIL_1016,KL_PANCH_1016,Mezhuvelyh,മെഴുവേലി ഗ്രാമപഞ്ചായത്ത്,9.26604,76.69989,relation/11499140
VIL_1017,KL_PANCH_1017,Mallappuzhasseryh,മല്ലപ്പുഴശ്ശേരി ഗ്രാമപഞ്ചായത്ത്,9.30856,76.71241,relation/11499144
VIL_1018,KL_PANCH_1018,Kozhancheryh,കോഴഞ്ചേരി ഗ്രാമപഞ്ചായത്ത്,9.3296,76.71726,relation/11499147
VIL_1019,KL_PANCH_1019,Aranmula,ആറന്മുള,9.30995,76.67459,relation/11499151
VIL_1020,KL_PANCH_1020,Pandalam,പന്തളം,9.21252,76.67777,relation/11499264
VIL_1021,KL_PANCH_1021,Thumpamon Grampanchayat,തുമ്പമൺ ഗ്രാമപഞ്ചായത്ത്,9.21828,76.71194,relation/11499276
VIL_1022,KL_PANCH_1022,Panthalam Thekkekkara Grampanchayat,പന്തളം തെക്കേക്കര ഗ്രാമപഞ്ചായത്ത്,9.19731,76.72941,relation/11499282
VIL_1023,KL_PANCH_1023,Kodumonh,കൊടുമൺ ഗ്രാമപഞ്ചായത്ത്,9.17369,76.80333,relation/11499294
VIL_1024,KL_PANCH_1024,Adoor,അടൂർ,9.16173,76.73945,relation/11499300
VIL_1025,KL_PANCH_1025,Pallikkal Grampanchayat,പള്ളിയ്ക്കൽ (പത്തനംതിട്ട),9.14146,76.68159,relation/11499304
VIL_1026,KL_PANCH_1026,Kadambanadh,കടമ്പനാട് ഗ്രാമപഞ്ചായത്ത്,9.10136,76.71077,relation/11499310
VIL_1027,KL_PANCH_1027,Earathuh,ഏറത്ത് ഗ്രാമപഞ്ചായത്ത്,9.12236,76.73796,relation/11499343
VIL_1028,KL_PANCH_1028,Ezhamkulamh,ഏഴംകുളം ഗ്രാമപഞ്ചായത്ത്,9.12866,76.77271,relation/11499346
VIL_1029,KL_PANCH_1029,Enadimangalamh,ഏനാദിമംഗലം ഗ്രാമപഞ്ചായത്ത്,9.12948,76.80924,relation/11499354
VIL_1030,KL_PANCH_1030,Edamalakkudy,ഇടമലക്കുടി,10.26189,77.06586,relation/12922470
VIL_1031,KL_PANCH_1031,Marancherryh Boundary,,10.76329,75.9628,way/984913965
