block_temp,block_rain,block_humidity,elevation,dist_to_water,land_cover,correction_delta
34.04,7.46,81.17,533.6,42588.1,plantation_rubber_tea_spices,-5.219999999999999
33.79,5.98,79.68,569.3,45570.8,plantation_rubber_tea_spices,-5.809999999999999
33.86,6.37,80.05,492.2,40324.3,plantation_rubber_tea_spices,-5.09
33.56,0.21,70.25,232.0,34351.4,mixed_agroforestry,-4.080000000000002
31.82,2.36,76.53,471.9,48468.5,plantation_rubber_tea_spices,-3.3599999999999994
30.25,2.79,79.96,574.4,61620.2,plantation_rubber_tea_spices,-1.3399999999999999
31.35,3.2,78.71,664.8,60922.4,plantation_rubber_tea_spices,-2.66
32.98,1.14,72.59,390.9,43600.3,plantation_rubber_tea_spices,-3.0399999999999956
31.31,2.41,78.01,458.5,55850.7,plantation_rubber_tea_spices,-1.139999999999997
31.32,2.83,78.84,805.9,80983.5,plantation_rubber_tea_spices,-3.039999999999999
33.76,0.39,70.84,149.3,38303.4,mixed_agroforestry,-4.759999999999998
34.03,0.76,72.53,102.4,41085.1,mixed_agroforestry,-3.4400000000000013
34.42,0.03,66.0,133.9,26892.7,mixed_agroforestry,-3.110000000000003
34.36,0.39,68.33,56.2,22651.4,mixed_agroforestry,-2.9899999999999984
34.39,0.22,67.24,143.4,17700.5,mixed_agroforestry,-3.8900000000000006
34.41,0.1,66.49,115.9,21778.8,mixed_agroforestry,-4.359999999999996
33.57,0.38,70.97,227.1,38332.8,mixed_agroforestry,-3.8000000000000007
33.74,0.95,76.61,112.7,46637.8,mixed_agroforestry,-4.150000000000002
32.48,2.4,78.97,180.8,48227.2,mixed_agroforestry,-2.859999999999996
33.1,1.4,79.07,183.5,51439.9,mixed_agroforestry,-3.2900000000000027
33.6,1.17,79.27,91.9,43011.8,mixed_agroforestry,-2.3200000000000003
32.44,5.99,80.88,60.2,25378.5,mixed_agroforestry,-1.4299999999999962
33.22,7.64,81.33,9.4,21573.4,mixed_agroforestry,-0.740000000000002
33.82,5.17,82.78,14.6,27926.2,mixed_agroforestry,-1.3500000000000014
34.78,0.16,68.96,5.7,31535.2,mixed_agroforestry,-0.03999999999999915
33.79,5.06,75.14,14.2,28012.1,mixed_agroforestry,-0.6899999999999977
34.64,0.52,70.49,1.5,39598.1,mixed_agroforestry,-0.6400000000000006
34.78,0.52,68.84,24.1,37515.9,mixed_agroforestry,-2.3700000000000045
34.3,2.6,71.07,1.5,32411.1,mixed_agroforestry,0.3100000000000023
30.57,7.73,78.67,93.1,23902.6,mixed_agroforestry,1.1600000000000001
32.78,8.16,82.01,15.0,20764.6,mixed_agroforestry,-0.6099999999999994
30.05,10.57,79.74,42.1,15841.9,mixed_agroforestry,2.66
29.91,8.09,76.58,78.6,20909.4,mixed_agroforestry,1.1900000000000013
30.22,16.02,77.39,61.0,16569.3,mixed_agroforestry,2.039999999999999
30.05,7.46,76.64,87.9,26359.2,mixed_agroforestry,1.5
30.32,10.09,79.23,43.3,18477.1,mixed_agroforestry,0.8599999999999994
29.95,8.66,76.91,75.5,19824.1,mixed_agroforestry,1.0899999999999999
30.35,18.26,77.51,40.3,28259.0,mixed_agroforestry,1.5499999999999972
30.76,18.8,77.82,7.1,13190.3,mixed_agroforestry,2.66
29.9,3.58,73.22,263.8,47920.6,mixed_agroforestry,0.3100000000000023
29.7,4.21,73.55,123.7,29165.1,mixed_agroforestry,1.620000000000001
30.12,13.11,76.91,81.9,18191.4,mixed_agroforestry,1.0199999999999996
30.31,4.07,74.49,207.5,46859.5,mixed_agroforestry,0.8900000000000006
33.88,1.25,73.21,9.6,30373.0,mixed_agroforestry,-0.23000000000000398
33.97,0.24,71.5,12.3,14445.9,mixed_agroforestry,-0.0799999999999983
34.2,3.32,73.67,27.9,28214.9,mixed_agroforestry,0.4099999999999966
33.85,2.12,74.61,25.7,37091.1,mixed_agroforestry,-0.5
34.09,2.33,73.06,1.5,18918.8,mixed_agroforestry,-0.20000000000000284
32.96,1.71,78.14,9.4,29436.5,mixed_agroforestry,-1.9100000000000001
32.79,3.99,77.76,7.6,34016.1,mixed_agroforestry,-1.4299999999999997
32.89,3.84,77.25,12.6,34694.1,mixed_agroforestry,-0.259999999999998
32.78,2.58,78.79,5.8,45839.5,mixed_agroforestry,-2.4200000000000017
34.98,10.44,77.44,14.2,25223.4,mixed_agroforestry,-0.3399999999999963
35.03,12.31,78.22,1.5,28457.0,mixed_agroforestry,0.36999999999999744
35.07,10.84,77.55,1.5,16520.4,mixed_agroforestry,-0.3500000000000014
35.06,10.38,77.35,1.5,14929.2,mixed_agroforestry,-0.1600000000000037
34.94,2.19,73.75,20.6,7096.8,coastal_urban,0.09000000000000341
34.93,1.78,73.58,4.4,8381.9,mixed_agroforestry,-0.490000000000002
34.09,4.66,80.28,1300.4,31755.9,evergreen_forest,-6.430000000000003
34.05,4.83,80.89,895.4,8436.4,plantation_rubber_tea_spices,-5.839999999999996
34.14,5.47,81.06,1204.7,27445.0,evergreen_forest,-6.0
34.07,4.7,79.98,884.3,22472.5,plantation_rubber_tea_spices,-6.550000000000001
34.07,4.33,80.01,1385.2,33900.6,evergreen_forest,-5.359999999999999
34.1,5.43,81.4,946.4,5643.6,plantation_rubber_tea_spices,-7.190000000000001
33.5,0.19,80.43,1557.2,29540.6,evergreen_forest,-7.890000000000001
33.49,0.08,80.43,1427.8,24865.8,evergreen_forest,-7.300000000000001
33.6,0.9,80.19,1884.2,49583.4,evergreen_forest,-9.0
33.61,1.04,80.34,1220.3,26088.5,evergreen_forest,-7.34
33.51,0.26,80.44,1432.1,22708.9,evergreen_forest,-6.919999999999998
33.92,0.98,75.06,951.2,34828.6,plantation_rubber_tea_spices,-6.650000000000002
33.69,0.0,73.54,877.6,33105.8,plantation_rubber_tea_spices,-6.529999999999998
33.54,0.0,69.83,688.5,20636.6,plantation_rubber_tea_spices,-6.539999999999999
33.52,0.0,69.06,750.7,21967.3,plantation_rubber_tea_spices,-3.820000000000004
34.18,0.01,77.18,1010.0,38454.1,plantation_rubber_tea_spices,-4.73
33.98,1.11,76.2,1305.1,51304.9,evergreen_forest,-6.089999999999996
33.86,0.0,75.0,1277.5,52848.6,evergreen_forest,-6.82
33.85,0.0,74.87,1066.8,41253.5,plantation_rubber_tea_spices,-5.650000000000002
33.35,6.74,79.73,175.7,27246.3,mixed_agroforestry,-4.650000000000002
33.37,8.47,81.69,175.1,16149.2,mixed_agroforestry,-4.409999999999997
33.33,7.67,80.89,163.5,1360.9,mixed_agroforestry,-5.559999999999999
33.37,8.3,81.53,240.1,20016.1,mixed_agroforestry,-4.7499999999999964
33.32,4.77,77.92,288.7,23950.8,mixed_agroforestry,-4.609999999999999
33.28,2.33,75.62,352.5,19497.4,plantation_rubber_tea_spices,-4.98
33.33,7.61,80.83,138.1,6743.7,mixed_agroforestry,-5.09
33.27,0.0,73.18,588.9,13996.2,plantation_rubber_tea_spices,-5.890000000000004
33.12,0.6,73.96,548.6,6048.6,plantation_rubber_tea_spices,-6.359999999999996
33.01,0.78,73.75,535.8,10581.8,plantation_rubber_tea_spices,-4.559999999999999
32.85,0.39,72.66,646.6,12551.3,plantation_rubber_tea_spices,-5.550000000000001
33.24,0.29,73.88,537.4,8098.1,plantation_rubber_tea_spices,-5.380000000000003
32.78,0.0,71.99,798.6,22450.1,plantation_rubber_tea_spices,-6.010000000000002
32.85,0.0,72.55,739.7,21622.1,plantation_rubber_tea_spices,-6.130000000000003
33.1,0.0,72.42,842.4,23767.0,plantation_rubber_tea_spices,-6.710000000000001
32.78,0.0,72.05,766.8,20906.3,plantation_rubber_tea_spices,-5.780000000000001
32.77,0.26,72.23,749.4,19370.7,plantation_rubber_tea_spices,-5.380000000000003
32.69,0.0,71.55,694.1,13258.0,plantation_rubber_tea_spices,-4.029999999999998
33.26,0.0,73.35,571.8,12437.0,plantation_rubber_tea_spices,-5.829999999999998
33.19,0.0,72.54,820.4,22861.7,plantation_rubber_tea_spices,-6.649999999999999
32.89,0.76,74.22,1060.9,28261.5,plantation_rubber_tea_spices,-5.310000000000002
32.94,1.91,74.81,458.0,25366.2,plantation_rubber_tea_spices,-5.419999999999998
32.85,2.91,76.74,1256.9,20852.6,evergreen_forest,-5.5
32.92,0.0,73.66,579.5,27079.2,plantation_rubber_tea_spices,-5.920000000000002
24.98,1.99,77.92,2234.1,34202.4,evergreen_forest,1.8900000000000006
25.67,2.57,78.04,1910.4,39866.6,evergreen_forest,1.25
24.21,0.18,76.86,2037.1,27757.2,evergreen_forest,3.629999999999999
33.38,12.76,80.54,539.4,24074.4,plantation_rubber_tea_spices,-3.650000000000002
33.31,4.77,77.26,489.2,33715.0,plantation_rubber_tea_spices,-4.7500000000000036
33.35,9.75,79.16,456.3,31639.7,plantation_rubber_tea_spices,-4.860000000000003
33.37,3.83,77.18,503.4,35772.7,plantation_rubber_tea_spices,-4.719999999999999
33.15,3.1,78.34,1358.2,24271.4,evergreen_forest,-5.379999999999999
32.45,4.78,78.33,1419.7,13626.0,evergreen_forest,-4.3700000000000045
32.63,4.66,78.53,1428.6,12880.4,evergreen_forest,-5.600000000000001
28.43,10.36,83.27,1780.3,20398.0,evergreen_forest,-2.4299999999999997
26.53,5.86,80.52,2032.8,16293.7,evergreen_forest,1.0499999999999972
27.62,12.42,84.79,2260.1,28316.6,evergreen_forest,-2.2200000000000024
27.75,14.0,85.83,2088.5,24453.2,evergreen_forest,-1.0500000000000007
33.91,2.76,75.56,288.9,12765.4,mixed_agroforestry,-5.579999999999998
33.78,3.65,75.06,235.7,13937.1,mixed_agroforestry,-4.640000000000001
33.83,3.86,75.66,301.3,9540.4,mixed_agroforestry,-5.149999999999999
33.86,1.73,74.16,156.7,11250.1,mixed_agroforestry,-3.7399999999999984
33.86,3.12,75.3,290.5,11215.4,mixed_agroforestry,-5.030000000000001
33.87,2.11,74.58,126.7,11417.6,mixed_agroforestry,-3.5299999999999976
33.25,17.92,81.49,414.2,12217.9,plantation_rubber_tea_spices,-5.390000000000001
33.74,5.4,76.06,344.1,9701.3,mixed_agroforestry,-6.460000000000001
33.34,12.52,79.31,334.6,24472.9,mixed_agroforestry,-5.010000000000005
32.5,10.62,79.62,607.0,16070.7,plantation_rubber_tea_spices,-5.98
34.05,1.27,76.02,133.7,29534.2,mixed_agroforestry,-3.549999999999997
34.02,0.46,78.04,129.9,36513.0,mixed_agroforestry,-3.5900000000000034
34.08,1.2,75.99,243.1,19910.6,mixed_agroforestry,-4.869999999999997
33.16,1.57,82.23,208.6,10979.1,mixed_agroforestry,-4.819999999999997
33.15,1.53,81.91,202.3,9620.2,mixed_agroforestry,-3.349999999999998
33.67,1.91,85.19,139.1,4468.1,mixed_agroforestry,-2.9700000000000024
33.55,1.62,83.67,211.8,19443.2,mixed_agroforestry,-4.729999999999997
33.24,1.29,80.56,85.4,10060.3,mixed_agroforestry,-2.490000000000002
32.31,0.02,74.43,533.6,42588.1,plantation_rubber_tea_spices,-5.040000000000003
32.21,0.68,77.77,569.3,45570.8,plantation_rubber_tea_spices,-5.470000000000002
32.24,0.5,76.86,492.2,40324.3,plantation_rubber_tea_spices,-5.270000000000003
32.37,2.37,85.49,232.0,34351.4,mixed_agroforestry,-4.359999999999996
30.51,2.21,84.96,471.9,48468.5,plantation_rubber_tea_spices,-2.530000000000001
28.91,2.29,85.59,574.4,61620.2,plantation_rubber_tea_spices,-0.5
29.96,1.93,83.71,664.8,60922.4,plantation_rubber_tea_spices,-3.1099999999999994
31.79,2.61,86.73,390.9,43600.3,plantation_rubber_tea_spices,-3.66
29.99,2.23,85.45,458.5,55850.7,plantation_rubber_tea_spices,-1.3399999999999999
29.96,2.0,84.44,805.9,80983.5,plantation_rubber_tea_spices,-2.280000000000001
32.32,0.94,78.75,149.3,38303.4,mixed_agroforestry,-4.949999999999999
32.52,0.35,76.27,102.4,41085.1,mixed_agroforestry,-3.7800000000000047
32.85,0.06,72.32,133.9,26892.7,mixed_agroforestry,-2.91
32.88,0.48,75.36,56.2,22651.4,mixed_agroforestry,-2.710000000000001
32.87,0.35,74.22,143.4,17700.5,mixed_agroforestry,-3.859999999999996
32.86,0.16,72.99,115.9,21778.8,mixed_agroforestry,-4.559999999999999
32.25,1.63,82.09,227.1,38332.8,mixed_agroforestry,-3.8200000000000003
32.21,0.3,78.23,112.7,46637.8,mixed_agroforestry,-3.4800000000000004
30.85,0.0,77.94,180.8,48227.2,mixed_agroforestry,-3.0700000000000003
31.48,0.0,78.54,183.5,51439.9,mixed_agroforestry,-2.5100000000000016
32.03,0.1,78.57,91.9,43011.8,mixed_agroforestry,-2.7900000000000027
31.13,0.0,75.53,60.2,25378.5,mixed_agroforestry,-1.5199999999999996
31.86,0.0,74.12,9.4,21573.4,mixed_agroforestry,-0.46000000000000085
32.43,0.0,73.85,14.6,27926.2,mixed_agroforestry,-2.6000000000000014
32.68,0.13,73.26,5.7,31535.2,mixed_agroforestry,-1.0700000000000003
32.03,0.0,73.71,14.2,28012.1,mixed_agroforestry,-1.2699999999999996
32.66,0.34,73.92,1.5,39598.1,mixed_agroforestry,-1.4899999999999949
32.63,0.0,72.89,24.1,37515.9,mixed_agroforestry,-1.9200000000000017
32.29,0.0,73.36,1.5,32411.1,mixed_agroforestry,-0.5799999999999983
29.42,0.0,77.43,93.1,23902.6,mixed_agroforestry,1.6799999999999997
31.51,0.0,75.03,15.0,20764.6,mixed_agroforestry,0.05999999999999872
29.29,0.0,78.21,42.1,15841.9,mixed_agroforestry,2.1999999999999993
28.45,0.0,77.09,78.6,20909.4,mixed_agroforestry,1.8599999999999994
28.43,0.0,76.49,61.0,16569.3,mixed_agroforestry,2.8900000000000006
28.58,0.0,77.35,87.9,26359.2,mixed_agroforestry,2.8900000000000006
29.31,0.0,77.52,43.3,18477.1,mixed_agroforestry,1.4200000000000017
28.53,0.0,77.15,75.5,19824.1,mixed_agroforestry,0.10999999999999943
28.42,0.0,75.96,40.3,28259.0,mixed_agroforestry,2.25
28.91,0.0,75.79,7.1,13190.3,mixed_agroforestry,2.0700000000000003
27.73,0.0,76.44,263.8,47920.6,mixed_agroforestry,0.8900000000000006
27.68,0.0,76.53,123.7,29165.1,mixed_agroforestry,1.0800000000000018
28.39,0.0,76.59,81.9,18191.4,mixed_agroforestry,-0.33999999999999986
28.29,0.0,76.84,207.5,46859.5,mixed_agroforestry,0.33000000000000185
32.52,4.23,86.55,9.6,30373.0,mixed_agroforestry,-0.5600000000000023
32.81,4.88,90.19,12.3,14445.9,mixed_agroforestry,0.3999999999999986
32.42,5.17,87.97,27.9,28214.9,mixed_agroforestry,0.509999999999998
32.33,4.0,85.09,25.7,37091.1,mixed_agroforestry,-0.3200000000000003
32.49,4.68,86.91,1.5,18918.8,mixed_agroforestry,0.7299999999999969
31.7,1.03,75.31,9.4,29436.5,mixed_agroforestry,-1.8599999999999994
31.33,0.37,73.43,7.6,34016.1,mixed_agroforestry,-1.4099999999999966
31.39,0.41,73.63,12.6,34694.1,mixed_agroforestry,0.259999999999998
31.48,0.62,73.85,5.8,45839.5,mixed_agroforestry,-2.7600000000000016
31.71,6.31,84.98,14.2,25223.4,mixed_agroforestry,-1.5300000000000011
31.53,7.04,84.52,1.5,28457.0,mixed_agroforestry,-0.8200000000000003
31.68,6.37,85.05,1.5,16520.4,mixed_agroforestry,-0.5300000000000011
31.73,6.18,85.2,1.5,14929.2,mixed_agroforestry,1.3199999999999967
32.56,2.9,87.66,20.6,7096.8,coastal_urban,-0.13000000000000256
32.59,2.74,87.76,4.4,8381.9,mixed_agroforestry,-0.3400000000000034
27.57,2.02,90.31,1300.4,31755.9,evergreen_forest,-6.219999999999999
27.61,3.39,90.28,895.4,8436.4,plantation_rubber_tea_spices,-5.289999999999999
27.64,1.43,89.2,1204.7,27445.0,evergreen_forest,-6.039999999999999
27.55,1.99,90.33,884.3,22472.5,plantation_rubber_tea_spices,-6.449999999999999
27.55,2.37,90.76,1385.2,33900.6,evergreen_forest,-5.140000000000001
27.66,2.57,89.4,946.4,5643.6,plantation_rubber_tea_spices,-7.210000000000001
27.43,16.7,97.69,1557.2,29540.6,evergreen_forest,-7.690000000000001
27.42,17.04,97.86,1427.8,24865.8,evergreen_forest,-7.470000000000002
27.44,13.99,96.49,1884.2,49583.4,evergreen_forest,-8.600000000000001
27.45,13.89,96.29,1220.3,26088.5,evergreen_forest,-6.59
27.43,16.5,97.57,1432.1,22708.9,evergreen_forest,-6.34
27.14,1.31,94.84,951.2,34828.6,plantation_rubber_tea_spices,-7.210000000000001
27.03,1.28,95.3,877.6,33105.8,plantation_rubber_tea_spices,-6.460000000000001
26.67,3.48,97.36,688.5,20636.6,plantation_rubber_tea_spices,-6.210000000000001
26.59,3.96,97.88,750.7,21967.3,plantation_rubber_tea_spices,-5.280000000000001
27.38,0.03,95.19,1010.0,38454.1,plantation_rubber_tea_spices,-5.25
27.24,0.76,94.26,1305.1,51304.9,evergreen_forest,-6.77
27.17,0.71,95.12,1277.5,52848.6,evergreen_forest,-6.930000000000003
27.15,0.76,95.14,1066.8,41253.5,plantation_rubber_tea_spices,-5.129999999999999
28.12,0.23,92.87,175.7,27246.3,mixed_agroforestry,-3.6999999999999993
28.37,0.0,92.84,175.1,16149.2,mixed_agroforestry,-4.600000000000001
28.28,0.0,92.76,163.5,1360.9,mixed_agroforestry,-4.560000000000002
28.36,0.0,92.79,240.1,20016.1,mixed_agroforestry,-5.079999999999998
27.94,0.23,92.44,288.7,23950.8,mixed_agroforestry,-3.5600000000000023
27.72,0.28,91.98,352.5,19497.4,plantation_rubber_tea_spices,-4.299999999999997
28.27,0.0,92.75,138.1,6743.7,mixed_agroforestry,-4.460000000000001
27.3,0.5,92.32,588.9,13996.2,plantation_rubber_tea_spices,-5.289999999999999
27.43,0.0,91.52,548.6,6048.6,plantation_rubber_tea_spices,-6.789999999999999
27.27,0.0,91.91,535.8,10581.8,plantation_rubber_tea_spices,-4.969999999999999
26.85,0.0,92.27,646.6,12551.3,plantation_rubber_tea_spices,-4.950000000000003
27.56,0.15,91.33,537.4,8098.1,plantation_rubber_tea_spices,-5.48
26.6,0.0,92.55,798.6,22450.1,plantation_rubber_tea_spices,-6.210000000000001
26.81,0.0,92.49,739.7,21622.1,plantation_rubber_tea_spices,-5.77
26.78,0.51,93.34,842.4,23767.0,plantation_rubber_tea_spices,-7.109999999999999
26.61,0.0,92.51,766.8,20906.3,plantation_rubber_tea_spices,-5.890000000000001
26.68,0.0,92.46,749.4,19370.7,plantation_rubber_tea_spices,-5.68
26.42,0.01,92.6,694.1,13258.0,plantation_rubber_tea_spices,-4.390000000000001
27.38,0.37,91.99,571.8,12437.0,plantation_rubber_tea_spices,-6.16
26.85,0.68,93.57,820.4,22861.7,plantation_rubber_tea_spices,-5.890000000000001
27.45,0.32,93.34,1060.9,28261.5,plantation_rubber_tea_spices,-4.68
27.38,0.81,93.6,458.0,25366.2,plantation_rubber_tea_spices,-4.969999999999999
26.91,0.82,93.79,1256.9,20852.6,evergreen_forest,-5.18
27.35,0.0,92.83,579.5,27079.2,plantation_rubber_tea_spices,-5.330000000000002
19.93,2.06,97.35,2234.1,34202.4,evergreen_forest,2.1700000000000017
20.5,2.27,97.26,1910.4,39866.6,evergreen_forest,1.629999999999999
19.35,2.19,97.94,2037.1,27757.2,evergreen_forest,3.669999999999998
26.91,5.38,96.3,539.4,24074.4,plantation_rubber_tea_spices,-4.48
27.15,2.01,94.63,489.2,33715.0,plantation_rubber_tea_spices,-5.229999999999997
27.0,4.11,95.74,456.3,31639.7,plantation_rubber_tea_spices,-5.399999999999999
27.14,1.62,94.44,503.4,35772.7,plantation_rubber_tea_spices,-5.949999999999999
26.54,1.43,94.65,1358.2,24271.4,evergreen_forest,-5.09
26.33,1.04,93.93,1419.7,13626.0,evergreen_forest,-5.119999999999997
26.37,1.1,94.02,1428.6,12880.4,evergreen_forest,-6.350000000000001
22.55,0.23,93.56,1780.3,20398.0,evergreen_forest,-2.379999999999999
21.08,1.1,95.52,2032.8,16293.7,evergreen_forest,0.2700000000000031
21.74,0.24,93.5,2260.1,28316.6,evergreen_forest,-2.6999999999999993
21.79,0.06,93.07,2088.5,24453.2,evergreen_forest,-1.3900000000000006
26.74,1.16,95.82,288.9,12765.4,mixed_agroforestry,-5.299999999999997
26.94,1.54,96.8,235.7,13937.1,mixed_agroforestry,-4.0
26.83,1.63,96.29,301.3,9540.4,mixed_agroforestry,-4.899999999999999
26.93,0.73,96.69,156.7,11250.1,mixed_agroforestry,-4.109999999999999
26.83,1.32,96.27,290.5,11215.4,mixed_agroforestry,-4.829999999999998
26.89,0.89,96.48,126.7,11417.6,mixed_agroforestry,-3.530000000000001
26.84,7.56,97.48,414.2,12217.9,plantation_rubber_tea_spices,-4.539999999999999
26.88,2.28,96.68,344.1,9701.3,mixed_agroforestry,-5.419999999999998
26.95,5.28,96.82,334.6,24472.9,mixed_agroforestry,-4.899999999999999
26.11,4.71,96.69,607.0,16070.7,plantation_rubber_tea_spices,-5.329999999999998
26.56,0.5,94.91,133.7,29534.2,mixed_agroforestry,-4.049999999999997
26.51,0.33,94.15,129.9,36513.0,mixed_agroforestry,-3.3200000000000003
26.51,0.49,94.71,243.1,19910.6,mixed_agroforestry,-5.210000000000001
26.89,7.12,95.99,208.6,10979.1,mixed_agroforestry,-5.640000000000001
26.85,7.63,96.06,202.3,9620.2,mixed_agroforestry,-4.43
26.73,1.18,94.05,139.1,4468.1,mixed_agroforestry,-3.16
26.85,1.92,94.55,211.8,19443.2,mixed_agroforestry,-5.620000000000001
26.62,8.25,95.93,85.4,10060.3,mixed_agroforestry,-3.5100000000000016
27.38,7.39,97.99,533.6,42588.1,plantation_rubber_tea_spices,-5.0
26.9,6.62,97.6,569.3,45570.8,plantation_rubber_tea_spices,-5.349999999999998
27.05,6.9,97.72,492.2,40324.3,plantation_rubber_tea_spices,-4.150000000000002
27.11,11.67,98.0,232.0,34351.4,mixed_agroforestry,-3.039999999999999
24.01,5.5,98.0,471.9,48468.5,plantation_rubber_tea_spices,-1.25
21.16,0.87,98.0,574.4,61620.2,plantation_rubber_tea_spices,-1.0500000000000007
23.02,3.59,98.0,664.8,60922.4,plantation_rubber_tea_spices,-3.3200000000000003
26.35,9.5,98.0,390.9,43600.3,plantation_rubber_tea_spices,-5.950000000000003
23.17,3.41,98.0,458.5,55850.7,plantation_rubber_tea_spices,-1.6300000000000026
23.1,2.91,98.0,805.9,80983.5,plantation_rubber_tea_spices,-3.400000000000002
26.33,11.54,98.0,149.3,38303.4,mixed_agroforestry,-5.239999999999998
26.54,9.96,97.51,102.4,41085.1,mixed_agroforestry,-4.57
26.04,17.83,97.97,133.9,26892.7,mixed_agroforestry,-3.1099999999999994
26.28,14.48,97.51,56.2,22651.4,mixed_agroforestry,-2.8599999999999994
26.2,16.01,97.71,143.4,17700.5,mixed_agroforestry,-4.27
26.09,17.13,97.88,115.9,21778.8,mixed_agroforestry,-4.390000000000001
26.57,11.11,98.0,227.1,38332.8,mixed_agroforestry,-4.899999999999999
26.7,4.79,97.65,112.7,46637.8,mixed_agroforestry,-3.259999999999998
25.18,2.3,97.51,180.8,48227.2,mixed_agroforestry,-3.1999999999999993
26.06,1.72,98.0,183.5,51439.9,mixed_agroforestry,-2.4499999999999993
26.72,1.56,97.62,91.9,43011.8,mixed_agroforestry,-2.3599999999999994
24.86,3.7,95.19,60.2,25378.5,mixed_agroforestry,-1.2199999999999989
25.71,2.04,93.2,9.4,21573.4,mixed_agroforestry,0.1999999999999993
26.55,1.08,93.23,14.6,27926.2,mixed_agroforestry,-1.5600000000000023
27.55,0.0,94.47,5.7,31535.2,mixed_agroforestry,-0.629999999999999
26.31,1.09,93.67,14.2,28012.1,mixed_agroforestry,-0.5799999999999983
27.5,0.0,94.37,1.5,39598.1,mixed_agroforestry,-0.6600000000000001
27.48,0.0,94.34,24.1,37515.9,mixed_agroforestry,-2.030000000000001
26.89,0.56,94.16,1.5,32411.1,mixed_agroforestry,0.259999999999998
22.54,7.48,97.48,93.1,23902.6,mixed_agroforestry,1.1400000000000006
